,Dalc,Fedu,Fjob,G1_math,G1_port,G2_math,G2_port,G3_math,G3_port,Medu,Mjob,Pstatus,Walc,absences_math,absences_port,activities,address,age,failures,famrel,famsize,famsup,freetime,goout,guardian,health,higher,internet,math_only,nursery,paid_math,paid_port,port_only,reason,romantic,school,schoolsup,sex,studytime,traveltime,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num
277,1,1,services,nan,11.0,nan,10.0,nan,11.0,1,other,T,2,nan,4.0,no,U,17,0,4,GT3,yes,3,4,father,5,yes,no,nan,yes,nan,no,1.0,course,no,GP,no,F,2,1,0,0,0,1,0,4,2,2,1,1,0,1,0,0,1,1,1.0,nan
278,1,3,other,nan,9.0,nan,12.0,nan,13.0,2,other,T,1,nan,2.0,no,U,17,0,5,GT3,no,2,2,father,2,yes,yes,0.0,yes,nan,no,0.0,course,no,GP,no,M,1,2,0,1,0,1,0,4,4,2,1,1,1,1,0,0,0,1,1.0,nan
279,5,1,services,nan,7.0,nan,8.0,nan,5.0,3,services,T,5,nan,12.0,no,U,22,3,5,GT3,no,4,5,mother,1,no,yes,0.0,no,nan,no,0.0,other,yes,GP,no,M,1,1,0,1,0,1,0,2,2,3,0,1,1,1,1,1,0,0,1.0,nan
280,1,3,services,nan,10.0,nan,9.0,nan,10.0,3,other,T,3,nan,8.0,no,R,18,0,4,LE3,yes,3,3,mother,5,yes,yes,nan,yes,nan,no,1.0,course,yes,GP,no,M,2,1,0,1,1,0,0,4,2,2,0,1,0,1,0,0,0,0,1.0,nan
281,2,2,other,nan,11.0,nan,12.0,nan,11.0,0,other,T,4,nan,0.0,no,U,16,0,4,GT3,no,3,2,mother,5,yes,yes,0.0,no,nan,no,0.0,other,no,GP,no,M,1,1,0,1,0,1,0,4,4,3,0,1,1,1,1,0,0,1,1.0,nan
282,2,2,other,nan,7.0,nan,8.0,nan,7.0,3,services,T,4,nan,8.0,no,U,18,0,4,GT3,no,4,5,mother,5,no,yes,nan,yes,nan,no,1.0,course,no,GP,no,M,1,2,0,1,0,1,0,2,4,2,0,1,1,1,0,1,0,1,1.0,nan
283,1,3,other,nan,9.0,nan,11.0,nan,10.0,3,at_home,T,3,nan,4.0,no,U,16,1,5,GT3,yes,3,3,other,2,yes,yes,nan,no,nan,no,1.0,reputation,no,GP,yes,M,2,3,0,1,0,1,0,3,4,1,2,0,0,1,1,0,0,1,1.0,nan
284,2,1,services,nan,7.0,nan,8.0,nan,6.0,2,services,T,5,nan,4.0,no,U,18,2,3,GT3,no,2,5,mother,5,no,yes,nan,no,nan,no,1.0,other,no,GP,no,M,1,1,0,1,0,1,0,2,2,3,0,1,1,1,1,1,0,1,1.0,nan
285,1,1,other,nan,14.0,nan,13.0,nan,12.0,2,other,T,3,nan,2.0,yes,R,16,0,3,GT3,no,3,2,mother,3,yes,no,0.0,no,nan,no,0.0,course,no,GP,no,M,1,2,0,1,1,1,0,4,4,2,0,1,1,0,1,0,1,1,1.0,nan
286,2,1,other,nan,12.0,nan,12.0,nan,13.0,2,other,T,4,nan,0.0,no,R,17,0,4,GT3,no,4,2,mother,5,yes,yes,0.0,no,nan,no,0.0,course,no,GP,no,M,1,1,0,1,1,1,0,4,4,2,0,1,1,1,1,0,0,1,1.0,nan
287,1,1,other,nan,9.0,nan,10.0,nan,10.0,1,health,T,2,nan,0.0,yes,U,17,1,4,LE3,yes,4,4,mother,5,yes,yes,0.0,yes,nan,no,0.0,course,no,GP,no,M,1,2,0,1,0,0,0,1,4,2,0,1,0,0,0,0,0,1,1.0,nan
288,1,1,other,nan,12.0,nan,12.0,nan,13.0,2,other,A,3,nan,2.0,no,U,18,0,4,LE3,yes,3,4,mother,5,yes,yes,nan,no,nan,no,1.0,course,yes,GP,no,F,2,1,0,0,0,0,1,4,4,2,0,1,0,1,1,0,0,0,1.0,nan
289,1,2,services,nan,14.0,nan,15.0,nan,17.0,4,teacher,T,1,nan,2.0,yes,U,17,0,4,LE3,yes,2,3,mother,4,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,F,4,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1.0,nan
290,1,2,services,nan,10.0,nan,10.0,nan,11.0,2,services,T,1,nan,0.0,no,U,19,0,4,GT3,yes,3,3,mother,5,yes,yes,nan,yes,nan,no,1.0,home,no,GP,no,F,2,1,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,1,1.0,nan
291,4,1,other,nan,11.0,nan,10.0,nan,11.0,2,services,T,4,nan,4.0,yes,U,18,1,4,LE3,no,4,5,mother,5,no,yes,nan,no,nan,no,1.0,course,no,GP,no,M,2,3,0,1,0,0,0,2,4,2,0,1,1,0,1,1,0,1,1.0,nan
292,1,2,other,nan,11.0,nan,12.0,nan,14.0,4,other,T,3,nan,2.0,yes,R,17,0,4,GT3,yes,3,4,mother,5,yes,yes,nan,yes,nan,no,1.0,course,no,GP,no,F,3,1,0,0,1,1,0,4,4,2,0,1,0,0,0,0,0,1,1.0,nan
293,2,1,at_home,nan,11.0,nan,12.0,nan,14.0,1,other,T,3,nan,4.0,no,U,18,0,4,LE3,yes,4,3,mother,3,yes,no,nan,no,nan,no,1.0,home,no,GP,no,F,3,1,0,0,0,0,0,4,3,0,0,1,0,1,1,0,1,1,1.0,nan
294,1,2,other,nan,11.0,nan,11.0,nan,13.0,2,other,T,1,nan,4.0,no,R,18,0,3,GT3,no,2,3,mother,5,yes,no,nan,yes,nan,no,1.0,home,no,GP,yes,F,2,1,0,0,1,1,0,4,4,0,0,0,1,1,0,0,1,1,1.0,nan
295,1,3,at_home,nan,11.0,nan,13.0,nan,14.0,4,services,A,1,nan,4.0,no,U,19,0,4,LE3,yes,3,1,mother,1,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,M,2,1,0,1,0,0,1,2,3,1,0,1,0,1,0,0,0,1,1.0,nan
296,1,1,other,nan,16.0,nan,16.0,nan,16.0,2,other,T,2,nan,2.0,yes,U,18,0,5,GT3,no,2,4,mother,4,yes,yes,0.0,yes,nan,no,0.0,home,no,GP,no,M,2,1,0,1,0,1,0,4,4,0,0,1,1,0,0,0,0,1,1.0,nan
297,1,2,services,nan,9.0,nan,10.0,nan,10.0,2,other,T,1,nan,0.0,no,R,17,0,5,GT3,no,2,2,mother,4,no,no,nan,no,nan,no,1.0,other,no,GP,no,M,1,2,0,1,1,1,0,4,2,3,0,1,1,1,1,1,1,1,1.0,nan
298,1,2,services,nan,10.0,nan,11.0,nan,12.0,2,services,T,1,nan,2.0,yes,U,17,0,3,LE3,no,4,1,father,2,yes,yes,0.0,yes,nan,no,0.0,course,yes,GP,no,F,4,1,0,0,0,0,0,2,2,2,1,1,1,0,0,0,0,0,1.0,nan
299,1,1,other,nan,10.0,nan,12.0,nan,12.0,2,other,T,2,nan,8.0,yes,R,20,0,1,GT3,yes,2,3,other,2,no,yes,nan,yes,nan,yes,1.0,course,yes,GP,no,F,2,2,0,0,1,1,0,4,4,2,2,1,0,0,0,1,0,0,0.0,nan
300,1,3,other,nan,15.0,nan,15.0,nan,15.0,4,services,T,3,nan,2.0,no,U,18,0,3,GT3,yes,1,2,father,2,yes,yes,0.0,yes,nan,no,0.0,home,yes,GP,no,F,2,1,0,0,0,1,0,2,4,0,1,1,0,1,0,0,0,0,1.0,nan
301,1,3,other,nan,10.0,nan,10.0,nan,11.0,4,teacher,T,1,nan,2.0,no,U,18,0,4,GT3,yes,3,2,mother,3,yes,yes,0.0,no,nan,no,0.0,course,no,GP,no,M,2,1,0,1,0,1,0,0,4,2,0,1,0,1,1,0,0,1,1.0,nan
302,1,2,other,nan,10.0,nan,11.0,nan,12.0,3,other,T,1,nan,2.0,yes,R,18,0,5,GT3,no,3,2,mother,3,yes,no,0.0,no,nan,no,0.0,course,no,GP,no,M,3,1,0,1,1,1,0,4,4,2,0,1,1,0,1,0,1,1,1.0,nan
303,1,3,other,nan,15.0,nan,12.0,nan,13.0,3,other,T,1,nan,2.0,yes,U,17,0,3,GT3,no,2,3,mother,4,yes,no,0.0,no,nan,no,0.0,home,no,GP,no,F,3,1,0,0,0,1,0,4,4,0,0,1,1,0,1,0,1,1,1.0,nan
304,1,2,services,nan,11.0,nan,12.0,nan,13.0,2,at_home,T,1,nan,0.0,yes,U,18,0,4,GT3,yes,3,3,mother,3,yes,yes,0.0,yes,nan,no,0.0,home,yes,GP,no,F,3,1,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,1.0,nan
305,2,2,other,nan,8.0,nan,8.0,nan,9.0,2,other,T,3,nan,8.0,no,U,17,0,4,GT3,no,4,4,father,4,no,yes,nan,yes,nan,no,1.0,home,no,GP,no,M,1,2,0,1,0,1,0,4,4,0,1,1,1,1,0,1,0,1,1.0,nan
306,3,4,other,nan,15.0,nan,16.0,nan,16.0,3,other,A,4,nan,6.0,yes,R,18,0,4,LE3,yes,2,5,mother,1,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,M,2,2,0,1,1,0,1,4,4,1,0,1,0,0,0,0,0,1,1.0,nan
307,3,1,other,nan,11.0,nan,11.0,nan,14.0,3,services,T,4,nan,0.0,yes,U,17,0,5,GT3,no,4,4,mother,5,yes,yes,0.0,yes,nan,no,0.0,other,yes,GP,no,M,2,1,0,1,0,1,0,2,4,3,0,1,1,0,0,0,0,0,1.0,nan
308,2,4,other,nan,10.0,nan,11.0,nan,12.0,4,teacher,T,2,nan,8.0,yes,R,18,0,4,GT3,no,3,4,mother,4,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,F,2,2,0,0,1,1,0,0,4,1,0,1,1,0,0,0,0,1,1.0,nan
309,1,2,other,nan,10.0,nan,12.0,nan,14.0,4,health,T,3,nan,4.0,yes,U,18,0,5,GT3,yes,4,5,father,5,yes,yes,0.0,yes,nan,no,0.0,reputation,yes,GP,no,M,2,1,0,1,0,1,0,1,4,1,1,1,0,0,0,0,0,0,1.0,nan
310,1,1,other,nan,8.0,nan,9.0,nan,10.0,2,other,T,2,nan,12.0,no,R,18,0,4,GT3,yes,3,5,mother,3,no,yes,0.0,yes,nan,no,0.0,reputation,yes,GP,no,F,2,2,0,0,1,1,0,4,4,1,0,1,0,1,0,1,0,0,1.0,nan
311,3,3,services,nan,11.0,nan,12.0,nan,12.0,3,other,T,3,nan,16.0,yes,U,19,0,4,GT3,yes,3,5,other,5,yes,yes,nan,yes,nan,no,1.0,home,no,GP,no,F,2,1,0,0,0,1,0,4,2,0,2,1,0,0,0,0,0,1,1.0,nan
312,1,3,services,nan,16.0,nan,16.0,nan,16.0,2,other,T,3,nan,10.0,yes,U,18,0,4,GT3,yes,5,5,father,2,yes,yes,0.0,yes,nan,no,0.0,reputation,yes,GP,no,F,4,1,0,0,0,1,0,4,2,1,1,1,0,0,0,0,0,0,1.0,nan
313,1,1,other,nan,13.0,nan,13.0,nan,13.0,1,other,T,1,nan,2.0,no,U,18,0,4,LE3,yes,4,3,mother,3,yes,no,0.0,no,nan,no,0.0,home,no,GP,no,F,2,2,0,0,0,0,0,4,4,0,0,1,0,1,1,0,1,1,1.0,nan
314,2,2,at_home,nan,16.0,nan,17.0,nan,18.0,1,at_home,T,2,nan,2.0,yes,R,17,0,3,GT3,yes,5,2,mother,1,yes,no,0.0,no,nan,no,0.0,home,yes,GP,no,M,2,1,0,1,1,1,0,3,3,0,0,1,0,0,1,0,1,0,1.0,nan
315,1,1,other,nan,14.0,nan,14.0,nan,15.0,2,other,T,2,nan,8.0,no,U,18,0,4,GT3,yes,2,5,mother,1,yes,yes,nan,yes,nan,no,1.0,home,yes,GP,no,F,2,1,0,0,0,1,0,4,4,0,0,1,0,1,0,0,0,0,1.0,nan
316,1,4,health,nan,15.0,nan,16.0,nan,16.0,2,at_home,T,1,nan,6.0,no,U,17,0,4,GT3,yes,3,3,mother,1,yes,yes,0.0,yes,nan,no,0.0,reputation,yes,GP,no,F,2,2,0,0,0,1,0,3,1,1,0,1,0,1,0,0,0,0,1.0,nan
317,2,2,other,nan,12.0,nan,12.0,nan,12.0,2,services,T,3,nan,6.0,no,U,17,0,4,LE3,yes,4,4,mother,5,yes,yes,0.0,yes,nan,no,0.0,course,yes,GP,yes,F,2,2,0,0,0,0,0,2,4,2,0,0,0,1,0,0,0,0,1.0,nan
318,1,2,services,nan,12.0,nan,9.0,nan,10.0,3,other,A,1,nan,15.0,no,R,18,0,4,GT3,no,1,1,mother,5,no,yes,0.0,no,nan,no,0.0,home,yes,GP,no,F,2,2,0,0,1,1,1,4,2,0,0,1,1,1,1,1,0,0,1.0,nan
319,1,4,services,nan,11.0,nan,12.0,nan,12.0,4,teacher,T,4,nan,6.0,yes,U,18,0,3,GT3,no,2,4,mother,3,yes,yes,0.0,yes,nan,no,0.0,home,no,GP,no,M,1,2,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,1,1.0,nan
320,1,4,health,nan,14.0,nan,12.0,nan,13.0,4,health,T,1,nan,2.0,yes,U,18,1,2,GT3,yes,4,4,father,4,yes,yes,0.0,yes,nan,no,0.0,reputation,yes,GP,yes,F,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1.0,nan
321,1,2,services,nan,13.0,nan,15.0,nan,15.0,2,other,T,1,nan,8.0,no,U,17,0,4,GT3,yes,2,3,father,1,yes,yes,nan,yes,nan,no,1.0,reputation,yes,GP,no,F,3,3,0,0,0,1,0,4,2,1,1,1,0,1,0,0,0,0,1.0,nan
322,4,2,services,nan,9.0,nan,8.0,nan,10.0,3,services,T,3,nan,0.0,no,R,19,1,3,GT3,yes,3,3,father,3,no,yes,nan,yes,nan,no,1.0,reputation,no,GP,yes,F,2,1,0,0,1,1,0,2,2,1,1,0,0,1,0,1,0,1,1.0,nan
323,1,3,services,nan,10.0,nan,10.0,nan,10.0,4,teacher,T,2,nan,0.0,yes,U,18,0,4,LE3,no,2,3,mother,1,yes,yes,0.0,yes,nan,no,0.0,course,no,GP,no,M,1,2,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,1,1.0,nan
324,2,2,other,nan,10.0,nan,10.0,nan,11.0,1,at_home,T,4,nan,10.0,no,U,18,0,3,GT3,no,4,4,other,4,no,yes,nan,no,nan,no,1.0,home,no,GP,no,M,1,2,0,1,0,1,0,3,4,0,2,1,1,1,1,1,0,1,1.0,nan
325,2,1,other,nan,11.0,nan,11.0,nan,10.0,4,services,A,4,nan,22.0,yes,U,17,0,4,LE3,no,5,4,mother,5,yes,yes,0.0,yes,nan,no,0.0,home,yes,GP,no,M,1,2,0,1,0,0,1,2,4,0,0,1,1,0,0,0,0,0,1.0,nan
326,3,2,services,nan,13.0,nan,13.0,nan,13.0,3,teacher,A,4,nan,18.0,no,U,17,0,4,LE3,no,4,4,mother,3,yes,yes,nan,yes,nan,no,1.0,home,no,GP,no,M,1,1,0,1,0,0,1,0,2,0,0,1,1,1,0,0,0,1,1.0,nan
327,1,1,other,nan,17.0,nan,17.0,nan,18.0,1,at_home,T,1,nan,2.0,yes,R,18,0,5,LE3,yes,2,2,mother,3,yes,no,0.0,yes,nan,no,0.0,reputation,no,GP,no,F,4,2,0,0,1,0,0,3,4,1,0,1,0,0,0,0,1,1,1.0,nan
328,1,1,other,nan,12.0,nan,13.0,nan,13.0,1,other,T,1,nan,0.0,yes,U,18,0,5,GT3,no,4,4,mother,4,yes,yes,0.0,yes,nan,no,0.0,home,no,GP,yes,F,2,2,0,0,0,1,0,4,4,0,0,0,1,0,0,0,0,1,1.0,nan
329,1,2,other,nan,12.0,nan,12.0,nan,14.0,2,other,T,2,nan,12.0,no,U,17,0,5,GT3,yes,4,5,mother,5,yes,yes,0.0,no,nan,no,0.0,course,no,GP,no,F,2,1,0,0,0,1,0,4,4,2,0,1,0,1,1,0,0,1,1.0,nan
330,1,1,other,nan,12.0,nan,13.0,nan,14.0,2,other,T,1,nan,10.0,yes,U,18,0,4,GT3,no,3,1,mother,5,yes,yes,nan,yes,nan,no,1.0,reputation,yes,GP,no,F,2,2,0,0,0,1,0,4,4,1,0,1,1,0,0,0,0,0,1.0,nan
331,1,1,other,nan,12.0,nan,12.0,nan,12.0,1,other,T,2,nan,0.0,no,U,17,0,4,GT3,no,3,3,father,4,yes,yes,0.0,no,nan,no,0.0,reputation,no,GP,no,M,2,1,0,1,0,1,0,4,4,1,1,1,1,1,1,0,0,1,1.0,nan
332,1,2,at_home,nan,18.0,nan,18.0,nan,18.0,2,at_home,T,2,nan,0.0,no,U,18,0,4,GT3,yes,3,3,mother,2,yes,yes,0.0,yes,nan,no,0.0,other,no,GP,no,F,3,1,0,0,0,1,0,3,3,3,0,1,0,1,0,0,0,1,1.0,nan
333,1,1,teacher,nan,13.0,nan,13.0,nan,14.0,1,services,T,1,nan,0.0,no,U,17,0,4,GT3,yes,3,3,mother,3,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,F,3,1,0,0,0,1,0,2,0,1,0,1,0,1,0,0,0,1,1.0,nan
334,1,1,services,nan,14.0,nan,15.0,nan,15.0,2,services,T,3,nan,0.0,yes,U,18,0,4,GT3,no,2,4,mother,2,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,M,3,1,0,1,0,1,0,2,2,1,0,1,1,0,0,0,0,1,1.0,nan
335,1,4,teacher,nan,17.0,nan,17.0,nan,17.0,4,teacher,A,1,nan,0.0,yes,U,18,0,5,LE3,yes,4,3,mother,2,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,M,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1.0,nan
336,1,2,other,nan,15.0,nan,16.0,nan,16.0,4,teacher,T,4,nan,2.0,yes,U,18,0,4,GT3,yes,3,2,mother,5,yes,yes,0.0,yes,nan,no,0.0,home,yes,GP,no,M,2,1,0,1,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1.0,nan
337,1,3,services,nan,17.0,nan,18.0,nan,18.0,4,health,T,2,nan,0.0,no,U,17,0,4,GT3,yes,2,2,mother,3,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,F,3,1,0,0,0,1,0,1,2,1,0,1,0,1,0,0,0,1,1.0,nan
338,1,1,other,nan,18.0,nan,19.0,nan,19.0,3,services,T,1,nan,0.0,no,R,17,0,3,LE3,yes,1,2,mother,3,yes,no,0.0,yes,nan,no,0.0,reputation,no,GP,no,F,4,2,0,0,1,0,0,2,4,1,0,1,0,1,0,0,1,1,1.0,nan
339,1,2,other,nan,14.0,nan,15.0,nan,15.0,3,services,T,1,nan,0.0,yes,R,18,0,5,LE3,yes,4,2,mother,4,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,M,3,2,0,1,1,0,0,2,4,1,0,1,0,0,0,0,0,1,1.0,nan
340,1,3,other,nan,14.0,nan,15.0,nan,15.0,3,health,T,3,nan,0.0,no,U,17,0,4,GT3,yes,4,3,mother,5,yes,yes,0.0,yes,nan,no,0.0,home,no,GP,no,M,1,1,0,1,0,1,0,1,4,0,0,1,0,1,0,0,0,1,1.0,nan
341,2,4,other,nan,14.0,nan,13.0,nan,13.0,4,health,T,3,nan,2.0,yes,U,19,0,2,GT3,yes,3,4,other,2,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,F,2,2,0,0,0,1,0,1,4,1,2,1,0,0,0,0,0,1,1.0,nan
342,1,3,other,nan,13.0,nan,14.0,nan,14.0,4,other,T,2,nan,0.0,no,U,18,0,4,LE3,yes,4,5,other,2,yes,yes,0.0,yes,nan,no,0.0,home,yes,GP,no,F,2,2,0,0,0,0,0,4,4,0,2,1,0,1,0,0,0,0,1.0,nan
343,1,3,other,nan,16.0,nan,17.0,nan,17.0,4,other,T,1,nan,0.0,no,U,18,0,4,GT3,yes,3,3,father,3,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,F,4,1,0,0,0,1,0,4,4,1,1,1,0,1,0,0,0,1,1.0,nan
344,2,4,teacher,nan,18.0,nan,18.0,nan,17.0,4,teacher,T,2,nan,0.0,no,U,18,0,1,LE3,yes,4,2,mother,1,yes,yes,0.0,yes,nan,no,0.0,home,yes,GP,no,M,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,nan
345,1,4,other,nan,14.0,nan,15.0,nan,15.0,4,health,A,1,nan,0.0,no,U,18,0,4,LE3,yes,2,4,mother,4,yes,yes,0.0,yes,nan,yes,0.0,home,yes,GP,no,F,2,1,0,0,0,0,1,1,4,0,0,1,0,1,0,0,0,0,0.0,nan
346,2,4,teacher,nan,12.0,nan,13.0,nan,13.0,4,other,T,2,nan,0.0,no,U,17,0,4,LE3,no,1,1,father,5,yes,yes,0.0,yes,nan,no,0.0,home,no,GP,no,M,1,2,0,1,0,0,0,4,0,0,1,1,1,1,0,0,0,1,1.0,nan
347,1,4,services,nan,7.0,nan,7.0,nan,8.0,4,services,T,1,nan,0.0,yes,R,17,0,5,GT3,yes,3,4,mother,5,yes,yes,nan,yes,nan,no,1.0,reputation,no,GP,no,F,3,2,0,0,1,1,0,2,2,1,0,1,0,0,0,0,0,1,1.0,nan
348,1,2,other,nan,16.0,nan,16.0,nan,16.0,4,other,T,1,nan,0.0,no,U,17,0,4,GT3,yes,3,3,mother,3,yes,yes,0.0,yes,nan,no,0.0,reputation,no,GP,no,F,3,2,0,0,0,1,0,4,4,1,0,1,0,1,0,0,0,1,1.0,nan
349,1,2,health,nan,18.0,nan,18.0,nan,18.0,3,health,T,2,nan,0.0,yes,U,17,0,5,GT3,yes,2,2,father,5,yes,yes,0.0,no,nan,no,0.0,reputation,no,GP,no,F,4,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1.0,nan
350,1,1,services,nan,9.0,nan,10.0,nan,11.0,2,at_home,T,1,nan,0.0,yes,R,19,1,4,LE3,no,3,1,mother,5,yes,yes,nan,yes,nan,no,1.0,course,yes,GP,no,M,3,2,0,1,1,0,0,3,2,2,0,1,1,0,0,0,0,0,1.0,nan
351,1,2,other,nan,14.0,nan,15.0,nan,15.0,3,services,A,1,nan,0.0,yes,U,20,2,5,GT3,no,5,3,other,5,yes,no,nan,yes,nan,no,1.0,course,no,GP,no,M,1,1,0,1,0,1,1,2,4,2,2,1,1,0,0,0,1,1,1.0,nan
352,1,3,services,nan,10.0,nan,10.0,nan,11.0,3,other,T,2,nan,0.0,yes,R,19,0,4,GT3,no,5,3,father,5,yes,no,nan,yes,nan,no,1.0,reputation,yes,GP,no,M,2,1,0,1,1,1,0,4,2,1,1,1,1,0,0,0,1,0,1.0,nan
353,1,4,teacher,nan,10.0,nan,10.0,nan,11.0,1,other,T,2,nan,2.0,no,U,18,0,3,GT3,yes,4,4,mother,5,yes,no,nan,no,nan,no,1.0,home,yes,GP,yes,F,2,1,0,0,0,1,0,4,0,0,0,0,0,1,1,0,1,0,1.0,nan
354,1,1,other,nan,12.0,nan,12.0,nan,15.0,2,services,T,2,nan,2.0,yes,U,18,0,5,GT3,yes,3,3,mother,1,yes,yes,0.0,yes,nan,no,0.0,course,no,GP,no,F,2,2,0,0,0,1,0,2,4,2,0,1,0,0,0,0,0,1,1.0,nan
355,1,3,other,nan,11.0,nan,12.0,nan,14.0,2,other,T,1,nan,2.0,yes,U,17,0,4,GT3,no,2,1,father,3,yes,yes,nan,yes,nan,no,1.0,course,yes,GP,no,F,2,2,0,0,0,1,0,4,4,2,1,1,1,0,0,0,0,0,1.0,nan
356,1,4,teacher,nan,15.0,nan,16.0,nan,17.0,4,teacher,T,1,nan,2.0,yes,R,17,0,4,GT3,no,4,4,mother,5,yes,yes,nan,yes,nan,no,1.0,course,no,GP,no,F,1,1,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,1,1.0,nan
357,1,3,other,nan,14.0,nan,15.0,nan,17.0,4,other,T,1,nan,2.0,yes,U,18,0,4,GT3,yes,3,4,mother,5,yes,yes,0.0,yes,nan,no,0.0,course,yes,GP,no,F,3,1,0,0,0,1,0,4,4,2,0,1,0,0,0,0,0,0,1.0,nan
358,1,3,services,nan,12.0,nan,12.0,nan,15.0,4,health,T,4,nan,8.0,no,U,18,0,3,LE3,yes,2,4,mother,1,yes,yes,nan,yes,nan,no,1.0,course,no,GP,no,F,1,2,0,0,0,0,0,1,2,2,0,1,0,1,0,0,0,1,1.0,nan
359,2,4,services,nan,15.0,nan,15.0,nan,17.0,3,at_home,T,5,nan,2.0,yes,R,17,0,4,GT3,yes,3,4,father,5,yes,yes,0.0,no,nan,no,0.0,course,no,GP,no,F,3,1,0,0,1,1,0,3,2,2,1,1,0,0,1,0,0,1,1.0,nan
360,1,3,other,nan,11.0,nan,12.0,nan,14.0,3,at_home,T,1,nan,8.0,no,U,18,0,4,GT3,yes,1,4,father,3,yes,yes,nan,yes,nan,no,1.0,course,no,GP,no,F,2,1,0,0,0,1,0,3,4,2,1,1,0,1,0,0,0,1,1.0,nan
361,1,2,other,nan,11.0,nan,10.0,nan,10.0,4,health,T,1,nan,9.0,yes,U,19,0,5,GT3,yes,4,4,mother,1,yes,yes,nan,yes,nan,no,1.0,course,yes,GP,no,M,2,2,0,1,0,1,0,1,4,2,0,1,0,0,0,0,0,0,1.0,nan
362,3,4,other,nan,12.0,nan,11.0,nan,13.0,4,teacher,T,3,nan,0.0,no,U,18,0,4,GT3,yes,4,4,mother,5,yes,yes,0.0,yes,nan,no,0.0,course,no,GP,no,F,2,1,0,0,0,1,0,0,4,2,0,1,0,1,0,0,0,1,1.0,nan
363,1,4,other,nan,11.0,nan,12.0,nan,14.0,3,other,T,1,nan,4.0,yes,U,18,0,5,GT3,yes,4,4,mother,1,yes,yes,nan,yes,nan,no,1.0,course,yes,GP,no,F,1,1,0,0,0,1,0,4,4,2,0,1,0,0,0,0,0,0,1.0,nan
364,1,4,health,nan,14.0,nan,15.0,nan,17.0,4,health,T,2,nan,2.0,yes,U,17,0,5,GT3,no,3,4,mother,5,yes,yes,nan,yes,nan,no,1.0,course,no,GP,no,F,1,1,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,1,1.0,nan
365,1,3,services,nan,15.0,nan,14.0,nan,17.0,4,services,A,2,nan,14.0,no,U,17,0,5,GT3,yes,2,2,mother,5,yes,yes,0.0,yes,nan,no,0.0,course,yes,GP,no,F,2,1,0,0,0,1,1,2,2,2,0,1,0,1,0,0,0,0,1.0,nan
366,1,3,other,nan,12.0,nan,12.0,nan,13.0,3,services,A,1,nan,0.0,no,U,17,0,5,LE3,yes,3,3,mother,5,yes,yes,nan,yes,nan,no,1.0,home,no,GP,yes,F,2,1,0,0,0,0,1,2,4,0,0,0,0,1,0,0,0,1,1.0,nan
367,2,1,other,nan,11.0,nan,12.0,nan,14.0,2,other,T,2,nan,2.0,yes,U,17,0,4,LE3,no,2,3,father,2,yes,yes,nan,yes,nan,no,1.0,home,no,GP,no,F,2,1,0,0,0,0,0,4,4,0,1,1,1,0,0,0,0,1,1.0,nan
368,3,4,other,nan,8.0,nan,9.0,nan,11.0,4,other,T,4,nan,2.0,no,U,18,0,4,LE3,yes,2,5,father,5,yes,yes,nan,yes,nan,no,1.0,reputation,no,GP,no,M,1,1,0,1,0,0,0,4,4,1,1,1,0,1,0,0,0,1,1.0,nan
369,4,1,other,nan,10.0,nan,10.0,nan,11.0,1,other,T,3,nan,12.0,yes,U,19,0,1,GT3,no,5,5,other,5,no,no,nan,yes,nan,no,1.0,course,yes,GP,no,F,3,3,0,0,0,1,0,4,4,2,2,1,1,0,0,1,1,0,1.0,nan
