,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid_port,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences_port,G1_port,G2_port,G3_port,port,paid_math,absences_math,G1_math,G2_math,G3_math,math,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num,paid_num,absences,G1,G2,G3
208,GP,M,16.0,U,GT3,T,2.0,3.0,other,other,home,father,2.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,3.0,0.0,13.0,12.0,12.0,1.0,no,0.0,13.0,14.0,14.0,1.0,0,1,0,1,0,4,4,0,1,1,1,1,0,0,0,1,1.0,1.0,2.0,0.0,13.0,13.0,13.0
209,GP,F,17.0,U,LE3,T,2.0,4.0,services,services,course,father,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,5.0,8.0,14.0,15.0,16.0,1.0,no,0.0,14.0,15.0,15.0,1.0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,0,0,1.0,1.0,2.0,4.0,14.0,15.0,15.5
210,GP,M,17.0,U,GT3,T,4.0,4.0,services,teacher,home,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,2.0,3.0,1.0,2.0,5.0,4.0,13.0,13.0,14.0,1.0,no,4.0,17.0,15.0,16.0,1.0,0,1,0,1,0,2,0,0,0,1,1,1,0,0,0,1,1.0,1.0,2.0,4.0,15.0,14.0,15.0
211,GP,M,16.0,R,LE3,T,3.0,3.0,teacher,other,home,father,3.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,3.0,3.0,4.0,3.0,5.0,3.0,16.0,10.0,11.0,12.0,1.0,yes,8.0,9.0,9.0,10.0,1.0,0,1,1,0,0,0,4,0,1,1,0,0,0,0,0,1,1.0,0.0,1.0,12.0,9.5,10.0,11.0
212,GP,F,17.0,U,GT3,T,4.0,4.0,services,teacher,home,mother,2.0,1.0,1.0,no,yes,no,no,yes,yes,yes,no,4.0,2.0,4.0,2.0,3.0,2.0,30.0,14.0,15.0,16.0,1.0,no,24.0,18.0,18.0,18.0,1.0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,1.0,1.0,2.0,27.0,16.0,16.5,17.0
213,GP,F,16.0,U,LE3,T,4.0,4.0,teacher,teacher,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,5.0,2.0,1.0,2.0,3.0,0.0,11.0,10.0,11.0,1.0,yes,0.0,9.0,9.0,10.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,10.0,9.5,10.5
214,GP,F,16.0,U,GT3,T,4.0,3.0,health,other,home,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,5.0,1.0,5.0,2.0,2.0,14.0,14.0,15.0,1.0,no,2.0,16.0,16.0,16.0,1.0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,0,1,1.0,1.0,2.0,2.0,15.0,15.0,15.5
215,GP,F,16.0,U,GT3,T,2.0,3.0,other,other,reputation,mother,1.0,2.0,0.0,yes,yes,no,yes,yes,yes,no,no,4.0,4.0,3.0,1.0,3.0,4.0,4.0,11.0,12.0,12.0,1.0,yes,6.0,8.0,10.0,10.0,1.0,0,0,0,1,0,4,4,1,0,0,0,0,0,0,1,1,1.0,0.0,1.0,5.0,9.5,11.0,11.0
216,GP,F,17.0,U,GT3,T,1.0,1.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,no,yes,no,no,4.0,4.0,4.0,1.0,3.0,1.0,0.0,14.0,15.0,15.0,1.0,yes,4.0,9.0,9.0,10.0,1.0,0,0,0,1,0,4,4,2,0,1,0,1,1,0,1,1,1.0,0.0,1.0,2.0,11.5,12.0,12.5
217,GP,F,17.0,R,GT3,T,2.0,2.0,other,other,reputation,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,3.0,2.0,1.0,2.0,3.0,21.0,13.0,13.0,13.0,1.0,no,18.0,7.0,6.0,6.0,1.0,0,0,1,1,0,4,4,1,0,1,0,1,0,0,0,1,1.0,1.0,2.0,19.5,10.0,9.5,9.5
218,GP,F,16.0,R,GT3,T,2.0,2.0,services,services,reputation,mother,2.0,4.0,0.0,no,yes,no,yes,no,yes,yes,no,5.0,3.0,5.0,1.0,1.0,5.0,6.0,13.0,13.0,13.0,1.0,yes,6.0,10.0,10.0,11.0,1.0,0,0,1,1,0,2,2,1,0,1,0,0,1,0,0,1,1.0,0.0,1.0,6.0,11.5,11.5,12.0
219,GP,F,17.0,U,GT3,T,3.0,4.0,at_home,services,home,mother,1.0,3.0,1.0,no,yes,yes,no,yes,yes,yes,yes,4.0,4.0,3.0,3.0,4.0,5.0,14.0,8.0,9.0,8.0,1.0,yes,28.0,10.0,9.0,9.0,1.0,0,0,0,1,0,3,2,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,21.0,9.0,9.0,8.5
220,GP,F,16.0,U,GT3,A,3.0,1.0,services,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,2.0,3.0,3.0,2.0,2.0,4.0,2.0,11.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,2,4,2,0,1,0,1,0,0,0,1,1.0,0.0,1.0,1.0,5.5,5.5,6.0
221,GP,F,16.0,U,GT3,T,4.0,3.0,teacher,other,other,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,1.0,3.0,2.0,1.0,1.0,1.0,4.0,14.0,15.0,15.0,1.0,yes,10.0,11.0,12.0,13.0,1.0,0,0,0,1,0,0,4,3,0,1,1,0,0,0,0,0,1.0,0.0,1.0,7.0,12.5,13.5,14.0
222,GP,F,16.0,U,GT3,T,1.0,1.0,at_home,other,home,mother,2.0,1.0,0.0,no,yes,no,no,yes,yes,no,no,4.0,3.0,2.0,1.0,4.0,5.0,2.0,12.0,13.0,13.0,1.0,yes,6.0,9.0,9.0,10.0,1.0,0,0,0,1,0,3,4,0,0,1,0,1,0,0,1,1,1.0,0.0,1.0,4.0,10.5,11.0,11.5
223,GP,F,17.0,R,GT3,T,4.0,3.0,teacher,other,reputation,mother,2.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,4.0,2.0,1.0,1.0,4.0,0.0,11.0,12.0,12.0,1.0,yes,6.0,7.0,7.0,7.0,1.0,0,0,1,1,0,0,4,1,0,1,0,0,0,0,0,0,1.0,0.0,1.0,3.0,9.0,9.5,9.5
224,GP,F,19.0,U,GT3,T,3.0,3.0,other,other,reputation,other,1.0,4.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,3.0,4.0,12.0,12.0,12.0,1.0,yes,10.0,8.0,8.0,8.0,1.0,0,0,0,1,0,4,4,1,2,1,0,0,0,0,0,1,1.0,0.0,1.0,7.0,10.0,10.0,10.0
225,GP,M,17.0,U,LE3,T,4.0,4.0,services,other,home,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,5.0,3.0,5.0,4.0,5.0,3.0,15.0,13.0,12.0,12.0,1.0,yes,13.0,12.0,12.0,13.0,1.0,0,1,0,0,0,2,4,0,0,1,0,1,0,0,0,0,1.0,0.0,1.0,14.0,12.5,12.0,12.5
226,GP,F,16.0,U,GT3,A,2.0,2.0,other,other,reputation,mother,1.0,2.0,0.0,yes,yes,no,no,yes,yes,yes,no,3.0,3.0,4.0,1.0,1.0,4.0,0.0,13.0,13.0,13.0,1.0,yes,0.0,12.0,13.0,14.0,1.0,0,0,0,1,1,4,4,1,0,0,0,1,0,0,0,1,1.0,0.0,1.0,0.0,12.5,13.0,13.5
227,GP,M,18.0,U,GT3,T,2.0,2.0,services,other,home,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,4.0,4.0,2.0,4.0,5.0,10.0,12.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,2,4,0,0,1,0,0,0,0,0,1,1.0,0.0,1.0,5.0,6.0,5.5,5.5
228,GP,F,17.0,R,LE3,T,4.0,4.0,services,other,other,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,no,no,5.0,2.0,1.0,1.0,2.0,3.0,6.0,12.0,11.0,11.0,1.0,yes,12.0,8.0,10.0,10.0,1.0,0,0,1,0,0,2,4,3,0,1,0,1,0,0,1,1,1.0,0.0,1.0,9.0,10.0,10.5,10.5
229,GP,F,17.0,U,LE3,T,3.0,2.0,other,other,reputation,mother,2.0,2.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,3.0,1.0,2.0,14.0,16.0,15.0,1.0,yes,2.0,14.0,15.0,15.0,1.0,0,0,0,0,0,4,4,1,0,1,1,1,0,0,0,1,1.0,0.0,1.0,2.0,14.0,15.5,15.0
230,GP,F,17.0,U,GT3,T,4.0,3.0,other,other,reputation,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,yes,yes,3.0,4.0,5.0,2.0,4.0,1.0,16.0,11.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,1,0,1,1,1,0,0,0,0,1.0,0.0,1.0,8.0,5.5,4.5,5.0
231,GP,M,18.0,U,LE3,T,3.0,3.0,services,health,home,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,3.0,2.0,4.0,2.0,4.0,4.0,10.0,10.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,1,0,1,1,0,1,0,0,0,1,1.0,0.0,1.0,5.0,5.0,5.0,5.0
232,GP,F,17.0,U,GT3,T,2.0,3.0,at_home,other,home,father,2.0,1.0,0.0,no,yes,no,no,yes,yes,no,no,3.0,3.0,3.0,1.0,4.0,3.0,4.0,12.0,13.0,13.0,1.0,yes,3.0,7.0,7.0,8.0,1.0,0,0,0,1,0,3,4,0,1,1,0,1,0,0,1,1,1.0,0.0,1.0,3.5,9.5,10.0,10.5
233,GP,F,17.0,U,GT3,T,2.0,2.0,at_home,at_home,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,4.0,0.0,12.0,12.0,13.0,1.0,yes,4.0,9.0,10.0,10.0,1.0,0,0,0,1,0,3,3,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,2.0,10.5,11.0,11.5
234,GP,F,17.0,R,GT3,T,2.0,1.0,at_home,services,reputation,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,5.0,1.0,2.0,5.0,0.0,11.0,10.0,11.0,1.0,no,2.0,6.0,6.0,6.0,1.0,0,0,1,1,0,3,2,1,0,1,0,0,0,0,0,1,1.0,1.0,2.0,1.0,8.5,8.0,8.5
235,GP,F,17.0,U,GT3,T,1.0,1.0,at_home,other,reputation,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,no,yes,4.0,3.0,4.0,1.0,1.0,5.0,12.0,12.0,12.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,3,4,1,0,1,0,0,0,0,1,0,1.0,0.0,1.0,6.0,6.0,6.0,6.0
236,GP,F,16.0,U,GT3,T,2.0,3.0,services,teacher,other,mother,1.0,2.0,0.0,yes,no,no,no,yes,yes,yes,no,2.0,3.0,1.0,1.0,1.0,3.0,0.0,13.0,13.0,14.0,1.0,no,2.0,16.0,16.0,17.0,1.0,0,0,0,1,0,2,0,3,0,0,1,1,0,0,0,1,1.0,1.0,2.0,1.0,14.5,14.5,15.5
237,GP,M,18.0,U,GT3,T,2.0,2.0,other,other,home,mother,2.0,2.0,3.0,no,yes,yes,no,yes,yes,yes,no,3.0,3.0,3.0,5.0,5.0,4.0,9.0,10.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,4,4,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,4.5,5.0,4.5,5.0
238,GP,F,16.0,U,GT3,T,4.0,4.0,teacher,services,home,mother,1.0,3.0,0.0,no,yes,no,yes,no,yes,yes,no,5.0,3.0,2.0,1.0,1.0,5.0,4.0,15.0,16.0,16.0,1.0,no,0.0,13.0,13.0,14.0,1.0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1,1.0,1.0,2.0,2.0,14.0,14.5,15.0
239,GP,F,18.0,R,GT3,T,3.0,1.0,other,other,reputation,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,1.0,1.0,4.0,4.0,8.0,8.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,4,4,1,0,1,1,0,0,0,0,0,1.0,0.0,1.0,2.0,4.0,4.0,4.0
240,GP,F,17.0,U,GT3,T,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,no,5.0,3.0,4.0,1.0,3.0,3.0,2.0,17.0,18.0,17.0,1.0,no,10.0,16.0,15.0,15.0,1.0,0,0,0,1,0,4,4,2,0,1,1,0,1,0,0,1,1.0,1.0,2.0,6.0,16.5,16.5,16.0
241,GP,M,17.0,U,LE3,T,2.0,3.0,services,services,reputation,father,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,no,5.0,3.0,3.0,1.0,3.0,3.0,0.0,10.0,11.0,11.0,1.0,yes,2.0,12.0,11.0,12.0,1.0,0,1,0,0,0,2,2,1,1,1,0,1,1,0,0,1,1.0,0.0,1.0,1.0,11.0,11.0,11.5
242,GP,M,18.0,U,LE3,T,2.0,1.0,at_home,other,course,mother,4.0,2.0,0.0,yes,yes,no,yes,yes,yes,yes,yes,4.0,3.0,2.0,4.0,5.0,3.0,2.0,9.0,10.0,11.0,1.0,yes,14.0,10.0,8.0,9.0,1.0,0,1,0,0,0,3,4,2,0,0,0,0,0,0,0,0,1.0,0.0,1.0,8.0,9.5,9.0,10.0
243,GP,F,17.0,U,GT3,A,2.0,1.0,other,other,course,mother,2.0,3.0,0.0,no,no,no,yes,yes,yes,yes,yes,3.0,2.0,3.0,1.0,2.0,3.0,0.0,15.0,15.0,16.0,1.0,no,10.0,12.0,10.0,12.0,1.0,0,0,0,1,1,4,4,2,0,1,1,0,0,0,0,0,1.0,1.0,2.0,5.0,13.5,12.5,14.0
244,GP,F,17.0,U,LE3,T,4.0,3.0,health,other,reputation,father,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,3.0,2.0,3.0,1.0,2.0,3.0,0.0,14.0,12.0,12.0,1.0,no,14.0,13.0,13.0,14.0,1.0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,1.0,1.0,2.0,7.0,13.5,12.5,13.0
245,GP,M,17.0,R,GT3,T,2.0,2.0,other,other,course,father,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,5.0,2.0,1.0,1.0,1.0,0.0,12.0,13.0,13.0,1.0,yes,4.0,11.0,11.0,11.0,1.0,0,1,1,1,0,4,4,2,1,1,0,0,0,0,0,1,1.0,0.0,1.0,2.0,11.5,12.0,12.0
246,GP,M,17.0,U,GT3,T,4.0,4.0,teacher,teacher,reputation,mother,1.0,2.0,0.0,yes,yes,no,yes,yes,yes,yes,yes,4.0,5.0,5.0,1.0,3.0,2.0,0.0,13.0,13.0,13.0,1.0,no,14.0,11.0,9.0,9.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,2.0,7.0,12.0,11.0,11.0
247,GP,M,16.0,U,GT3,T,4.0,4.0,health,other,reputation,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,4.0,2.0,4.0,1.0,0.0,13.0,13.0,14.0,1.0,yes,2.0,14.0,13.0,13.0,1.0,0,1,0,1,0,1,4,1,1,1,0,0,0,0,0,1,1.0,0.0,1.0,1.0,13.5,13.0,13.5
248,GP,M,16.0,U,LE3,T,1.0,1.0,other,other,home,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,3.0,4.0,2.0,1.0,1.0,5.0,2.0,9.0,9.0,9.0,1.0,yes,18.0,9.0,7.0,6.0,1.0,0,1,0,0,0,4,4,0,0,1,0,1,0,0,0,1,1.0,0.0,1.0,10.0,9.0,8.0,7.5
249,GP,M,16.0,U,GT3,T,3.0,2.0,at_home,other,reputation,mother,2.0,3.0,0.0,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,1.0,3.0,2.0,0.0,12.0,12.0,12.0,1.0,no,10.0,11.0,9.0,10.0,1.0,0,1,0,1,0,3,4,1,0,1,1,0,0,0,0,0,1.0,1.0,2.0,5.0,11.5,10.5,11.0
250,GP,M,17.0,U,LE3,T,2.0,2.0,other,other,home,father,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,yes,4.0,4.0,2.0,5.0,5.0,4.0,0.0,16.0,16.0,16.0,1.0,yes,4.0,14.0,13.0,13.0,1.0,0,1,0,0,0,4,4,0,1,1,1,0,1,0,0,0,1.0,0.0,1.0,2.0,15.0,14.5,14.5
251,GP,F,16.0,U,GT3,T,2.0,1.0,other,other,home,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,5.0,2.0,1.0,1.0,5.0,4.0,9.0,10.0,10.0,1.0,no,20.0,13.0,12.0,12.0,1.0,0,0,0,1,0,4,4,0,0,1,1,1,0,0,0,0,1.0,1.0,2.0,12.0,11.0,11.0,11.0
252,GP,F,16.0,U,GT3,A,4.0,1.0,other,other,home,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,1.0,2.0,5.0,0.0,14.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,4,4,0,0,1,1,0,0,0,0,0,1.0,0.0,1.0,0.0,7.0,6.5,6.5
253,GP,F,18.0,U,LE3,A,2.0,4.0,services,other,course,mother,2.0,2.0,1.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,3.0,18.0,10.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,4,2,0,1,0,1,0,0,0,1,1.0,0.0,1.0,9.0,5.0,5.0,5.0
254,GP,F,18.0,U,LE3,T,2.0,2.0,at_home,services,course,mother,1.0,2.0,1.0,no,yes,no,no,no,yes,yes,yes,5.0,3.0,1.0,1.0,1.0,5.0,16.0,9.0,8.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,2,2,0,1,0,1,1,0,0,0,1.0,0.0,1.0,8.0,4.5,4.0,5.0
255,GP,F,18.0,U,GT3,T,3.0,3.0,other,other,course,mother,2.0,1.0,1.0,no,no,no,no,yes,no,yes,no,4.0,1.0,1.0,1.0,1.0,3.0,14.0,8.0,7.0,7.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,2,0,1,1,1,0,1,0,1,1.0,0.0,1.0,7.0,4.0,3.5,3.5
256,GP,M,18.0,U,GT3,T,2.0,2.0,other,at_home,course,other,1.0,1.0,1.0,no,yes,no,yes,no,no,yes,yes,4.0,4.0,3.0,2.0,2.0,1.0,26.0,7.0,8.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,4,3,2,2,1,0,0,1,1,0,0,1.0,0.0,1.0,13.0,3.5,4.0,4.0
257,GP,M,17.0,U,GT3,T,4.0,4.0,teacher,teacher,course,mother,1.0,1.0,0.0,no,yes,no,yes,no,yes,yes,no,4.0,2.0,1.0,1.0,2.0,5.0,6.0,10.0,8.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0,1,1.0,0.0,1.0,3.0,5.0,4.0,4.5
258,GP,F,17.0,U,GT3,T,3.0,2.0,other,other,course,father,1.0,2.0,0.0,no,no,no,yes,yes,yes,no,no,5.0,4.0,2.0,1.0,1.0,3.0,4.0,14.0,14.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,2,1,1,1,0,0,0,1,1,1.0,0.0,1.0,2.0,7.0,7.0,7.5
259,GP,F,17.0,U,LE3,T,1.0,1.0,at_home,at_home,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,2.0,1.0,2.0,4.0,10.0,11.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,1.0,0.0,1.0,5.0,5.5,5.0,5.0
260,GP,F,16.0,U,GT3,T,1.0,2.0,other,other,course,mother,1.0,1.0,0.0,no,no,no,no,yes,no,yes,no,5.0,3.0,5.0,1.0,2.0,5.0,4.0,12.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,4,2,0,1,1,1,0,1,0,1,1.0,0.0,1.0,2.0,6.0,5.5,5.5
261,GP,F,17.0,R,GT3,T,2.0,1.0,at_home,services,course,mother,3.0,2.0,0.0,no,no,no,yes,yes,yes,no,no,2.0,1.0,1.0,1.0,1.0,3.0,2.0,13.0,13.0,13.0,1.0,no,2.0,13.0,11.0,11.0,1.0,0,0,1,1,0,3,2,2,0,1,1,0,0,0,1,1,1.0,1.0,2.0,2.0,13.0,12.0,12.0
262,GP,F,17.0,R,LE3,A,1.0,4.0,other,other,course,other,4.0,1.0,1.0,no,yes,no,no,yes,yes,yes,no,5.0,5.0,4.0,1.0,1.0,5.0,14.0,9.0,9.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,4,4,2,2,1,0,1,0,0,0,1,1.0,0.0,1.0,7.0,4.5,4.5,4.0
263,GP,M,18.0,U,GT3,T,2.0,2.0,other,services,reputation,father,1.0,2.0,0.0,no,no,no,no,yes,no,yes,no,5.0,5.0,4.0,3.0,5.0,2.0,16.0,8.0,7.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,4,2,1,1,1,1,1,0,1,0,1,1.0,0.0,1.0,8.0,4.0,3.5,4.0
264,GP,F,17.0,U,LE3,A,2.0,2.0,other,other,home,mother,1.0,1.0,1.0,no,yes,no,no,no,no,yes,no,3.0,1.0,2.0,1.0,1.0,1.0,8.0,11.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,4,4,0,0,1,0,1,1,1,0,1,1.0,0.0,1.0,4.0,5.5,4.5,5.0
265,GP,F,17.0,R,LE3,T,1.0,1.0,at_home,other,course,mother,2.0,3.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,3.0,3.0,1.0,3.0,5.0,4.0,15.0,14.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,3,4,2,0,1,1,0,0,0,0,1,1.0,0.0,1.0,2.0,7.5,7.0,7.5
266,GP,F,17.0,U,LE3,A,4.0,2.0,teacher,other,course,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,no,no,4.0,3.0,2.0,1.0,1.0,4.0,4.0,15.0,14.0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,4,2,0,1,0,0,0,0,1,1,1.0,0.0,1.0,2.0,7.5,7.0,7.0
267,GP,M,17.0,U,LE3,T,4.0,3.0,health,other,course,mother,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,2.0,5.0,5.0,1.0,4.0,5.0,8.0,15.0,15.0,15.0,1.0,no,14.0,12.0,12.0,12.0,1.0,0,1,0,0,0,1,4,2,0,1,1,0,0,0,0,0,1.0,1.0,2.0,11.0,13.5,13.5,13.5
268,GP,M,17.0,R,LE3,A,4.0,4.0,teacher,other,course,mother,2.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,3.0,3.0,3.0,2.0,3.0,4.0,0.0,12.0,12.0,12.0,1.0,yes,2.0,10.0,11.0,12.0,1.0,0,1,1,0,1,0,4,2,0,1,0,1,0,0,0,1,1.0,0.0,1.0,1.0,11.0,11.5,12.0
269,GP,M,16.0,U,LE3,T,4.0,3.0,teacher,other,course,mother,1.0,1.0,0.0,no,no,no,yes,no,yes,yes,no,5.0,4.0,5.0,1.0,1.0,3.0,7.0,14.0,14.0,15.0,1.0,no,0.0,6.0,0.0,0.0,1.0,0,1,0,0,0,0,4,2,0,1,1,0,1,0,0,1,1.0,1.0,2.0,3.5,10.0,7.0,7.5
270,GP,M,16.0,U,GT3,T,4.0,4.0,services,services,course,mother,1.0,1.0,0.0,no,no,yes,yes,yes,yes,yes,no,5.0,3.0,2.0,1.0,2.0,5.0,4.0,14.0,15.0,15.0,1.0,no,0.0,13.0,12.0,12.0,1.0,0,1,0,1,0,2,2,2,0,1,1,0,0,0,0,1,0.0,1.0,1.0,2.0,13.5,13.5,13.5
271,GP,F,17.0,U,GT3,T,4.0,4.0,teacher,services,course,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,yes,5.0,3.0,1.0,1.0,4.0,5.0,2.0,11.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2,2,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0,5.5,5.5,6.0
272,GP,M,17.0,R,GT3,T,1.0,1.0,other,other,home,father,2.0,3.0,0.0,no,no,no,no,no,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,1.0,2.0,13.0,14.0,15.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,4,4,0,1,1,1,1,1,0,0,0,1.0,0.0,1.0,1.0,6.5,7.0,7.5
273,GP,F,17.0,U,GT3,T,3.0,3.0,services,other,home,mother,2.0,3.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,2.0,2.0,2.0,3.0,5.0,10.0,11.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,4,0,0,1,0,1,0,0,0,0,1.0,0.0,1.0,5.0,5.5,5.5,5.5
274,GP,F,17.0,U,GT3,T,1.0,1.0,at_home,other,course,mother,1.0,2.0,0.0,yes,no,no,no,no,yes,no,yes,4.0,3.0,2.0,1.0,1.0,4.0,10.0,10.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,3,4,2,0,0,1,1,1,0,1,0,1.0,0.0,1.0,5.0,5.0,4.5,5.0
275,GP,F,18.0,U,GT3,T,2.0,1.0,other,other,course,other,2.0,3.0,0.0,no,yes,no,no,no,yes,yes,yes,4.0,4.0,4.0,1.0,1.0,3.0,10.0,12.0,10.0,11.0,1.0,yes,0.0,7.0,0.0,0.0,1.0,0,0,0,1,0,4,4,2,2,1,0,1,1,0,0,0,1.0,0.0,1.0,5.0,9.5,5.0,5.5
276,GP,M,16.0,U,GT3,T,2.0,1.0,other,other,course,mother,3.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,4.0,7.0,15.0,16.0,16.0,1.0,no,6.0,18.0,18.0,18.0,1.0,0,1,0,1,0,4,4,2,0,1,1,1,0,0,0,1,1.0,1.0,2.0,6.5,16.5,17.0,17.0
277,GP,F,17.0,U,GT3,T,1.0,1.0,other,services,course,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,4.0,3.0,4.0,1.0,2.0,5.0,4.0,11.0,10.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,4,2,2,1,1,0,1,0,0,1,1,1.0,0.0,1.0,2.0,5.5,5.0,5.5
